Unnamed: 0,DATETIMEDATA,PM25,WS,TEMP,RH,WD,stationID
1092.0,2024-01-15 12:00:00,18.5,0,32.0,54.0,197.0,44t
1093.0,2024-01-15 13:00:00,14.9,1,32.0,49.0,166.0,44t
1094.0,2024-01-15 14:00:00,12.1,1,32.0,51.0,172.0,44t
1095.0,2024-01-15 15:00:00,16.8,1,32.0,50.0,154.0,44t
1096.0,2024-01-15 16:00:00,16.2,1,31.0,54.0,189.0,44t
1097.0,2024-01-15 17:00:00,15.5,1,30.0,60.0,143.0,44t
1098.0,2024-01-15 18:00:00,16.2,1,28.0,68.0,138.0,44t
1099.0,2024-01-15 19:00:00,11.7,1,28.0,72.0,130.0,44t
1100.0,2024-01-15 20:00:00,17.7,1,28.0,73.0,133.0,44t
1101.0,2024-01-15 21:00:00,15.1,1,28.0,73.0,134.0,44t
1102.0,2024-01-15 22:00:00,20.2,1,28.0,73.0,142.0,44t
1103.0,2024-01-15 23:00:00,18.3,1,28.0,73.0,123.0,44t
1104.0,2024-01-16 00:00:00,20.1,1,27.0,77.0,109.0,44t
1105.0,2024-01-16 01:00:00,19.8,1,26.0,82.0,106.0,44t
1106.0,2024-01-16 02:00:00,17.2,1,26.0,85.0,107.0,44t
1107.0,2024-01-16 03:00:00,16.1,1,26.0,88.0,105.0,44t
1108.0,2024-01-16 04:00:00,19.9,1,26.0,89.0,104.0,44t
1109.0,2024-01-16 05:00:00,22.5,1,26.0,90.0,104.0,44t
1110.0,2024-01-16 06:00:00,24.7,1,26.0,87.0,103.0,44t
1111.0,2024-01-16 07:00:00,19.8,1,26.0,89.0,107.0,44t
1112.0,2024-01-16 08:00:00,24.9,1,28.0,74.0,140.0,44t
1113.0,2024-01-16 09:00:00,14.0,1,30.0,68.0,169.0,44t
1114.0,2024-01-16 10:00:00,27.3,1,30.0,62.0,208.0,44t
1115.0,2024-01-16 11:00:00,19.9,1,31.0,60.0,216.0,44t
1116.0,2024-01-16 12:00:00,15.4,1,32.0,58.0,218.0,44t
1117.0,2024-01-16 13:00:00,12.4,1,32.0,55.0,178.0,44t
1118.0,2024-01-16 14:00:00,10.2,1,31.0,57.0,148.0,44t
1119.0,2024-01-16 15:00:00,9.1,1,31.0,61.0,199.0,44t
1120.0,2024-01-16 16:00:00,11.2,1,30.0,63.0,172.0,44t
1121.0,2024-01-16 17:00:00,17.3,1,29.0,67.0,152.0,44t
1122.0,2024-01-16 18:00:00,17.9,1,29.0,71.0,132.0,44t
1123.0,2024-01-16 19:00:00,19.4,1,28.0,73.0,137.0,44t
1124.0,2024-01-16 20:00:00,23.9,1,28.0,74.0,121.0,44t
1125.0,2024-01-16 21:00:00,26.9,1,28.0,75.0,123.0,44t
1126.0,2024-01-16 22:00:00,23.9,1,28.0,79.0,130.0,44t
1127.0,2024-01-16 23:00:00,23.3,1,27.0,79.0,127.0,44t
1128.0,2024-01-17 00:00:00,25.9,1,28.0,76.0,162.0,44t
1129.0,2024-01-17 01:00:00,23.6,1,27.0,73.0,146.0,44t
1130.0,2024-01-17 02:00:00,13.7,1,27.0,73.0,134.0,44t
1131.0,2024-01-17 03:00:00,10.7,1,27.0,73.0,145.0,44t
1132.0,2024-01-17 04:00:00,12.8,1,27.0,72.0,129.0,44t
1133.0,2024-01-17 05:00:00,19.0,1,27.0,74.0,108.0,44t
1134.0,2024-01-17 06:00:00,15.6,1,27.0,79.0,132.0,44t
1135.0,2024-01-17 07:00:00,12.6,1,27.0,75.0,164.0,44t
1136.0,2024-01-17 08:00:00,13.9,1,28.0,70.0,176.0,44t
1137.0,2024-01-17 09:00:00,16.4,1,29.0,69.0,167.0,44t
1138.0,2024-01-17 10:00:00,16.0,1,30.0,61.0,177.0,44t
1139.0,2024-01-17 11:00:00,17.9,1,31.0,58.0,190.0,44t
1140.0,2024-01-17 12:00:00,17.7,1,31.0,57.0,187.0,44t
1141.0,2024-01-17 13:00:00,11.0,1,32.0,54.0,182.0,44t
1142.0,2024-01-17 14:00:00,13.7,1,32.0,53.0,192.0,44t
1143.0,2024-01-17 15:00:00,15.5,0,31.0,56.0,223.0,44t
1144.0,2024-01-17 16:00:00,19.3,1,30.0,58.0,181.0,44t
1145.0,2024-01-17 17:00:00,18.5,1,29.0,62.0,158.0,44t
1146.0,2024-01-17 18:00:00,18.7,1,28.0,69.0,158.0,44t
1147.0,2024-01-17 19:00:00,20.3,1,28.0,72.0,159.0,44t
1148.0,2024-01-17 20:00:00,14.2,1,28.0,73.0,143.0,44t
1149.0,2024-01-17 21:00:00,14.7,1,28.0,70.0,182.0,44t
1150.0,2024-01-17 22:00:00,16.6,1,28.0,70.0,183.0,44t
1151.0,2024-01-17 23:00:00,15.4,1,27.0,71.0,145.0,44t
1152.0,2024-01-18 00:00:00,13.9,1,27.0,72.0,126.0,44t
1153.0,2024-01-18 01:00:00,11.6,1,27.0,73.0,117.0,44t
1154.0,2024-01-18 02:00:00,9.9,1,27.0,75.0,119.0,44t
1155.0,2024-01-18 03:00:00,10.7,1,27.0,75.0,129.0,44t
1156.0,2024-01-18 04:00:00,14.4,1,27.0,75.0,137.0,44t
1157.0,2024-01-18 05:00:00,22.5,1,27.0,76.0,141.0,44t
1158.0,2024-01-18 06:00:00,16.2,1,27.0,77.0,156.0,44t
1159.0,2024-01-18 07:00:00,12.9,1,27.0,74.0,197.0,44t
1160.0,2024-01-18 08:00:00,17.3,0,27.0,70.3,133.7,44t
1161.0,2024-01-18 09:00:00,16.7,0,27.0,70.3,133.7,44t
1162.0,2024-01-18 10:00:00,14.3,0,27.0,70.3,133.7,44t
1163.0,2024-01-18 11:00:00,13.7,0,27.0,70.3,133.7,44t
1164.0,2024-01-18 12:00:00,13.7,0,27.0,70.3,133.7,44t
1165.0,2024-01-18 13:00:00,13.6,0,27.0,70.3,133.7,44t
1166.0,2024-01-18 14:00:00,15.9,0,27.0,70.3,133.7,44t
1167.0,2024-01-18 15:00:00,15.7,0,27.0,70.3,133.7,44t
1168.0,2024-01-18 16:00:00,17.4,0,27.0,70.3,133.7,44t
1169.0,2024-01-18 17:00:00,20.5,0,27.0,70.3,133.7,44t
1170.0,2024-01-18 18:00:00,16.4,0,27.0,70.3,133.7,44t
1171.0,2024-01-18 19:00:00,18.4,0,27.0,70.3,133.7,44t
1172.0,2024-01-18 20:00:00,18.2,0,27.0,70.3,133.7,44t
1173.0,2024-01-18 21:00:00,18.2,0,27.0,70.3,133.7,44t
1174.0,2024-01-18 22:00:00,18.4,0,27.0,70.3,133.7,44t
1175.0,2024-01-18 23:00:00,9.6,0,27.0,70.3,133.7,44t
1176.0,2024-01-19 00:00:00,15.5,0,27.0,70.3,133.7,44t
1177.0,2024-01-19 01:00:00,15.5,0,27.0,70.3,133.7,44t
1178.0,2024-01-19 02:00:00,11.2,0,27.0,70.3,133.7,44t
1179.0,2024-01-19 03:00:00,13.8,0,27.0,70.3,133.7,44t
1180.0,2024-01-19 04:00:00,17.6,0,27.0,70.3,133.7,44t
1181.0,2024-01-19 05:00:00,25.0,0,27.0,70.3,133.7,44t
1182.0,2024-01-19 06:00:00,25.0,0,27.0,70.3,133.7,44t
1183.0,2024-01-19 07:00:00,18.2,0,27.0,70.3,133.7,44t
1184.0,2024-01-19 08:00:00,17.3,0,27.0,70.3,133.7,44t
1185.0,2024-01-19 09:00:00,17.5,0,27.0,70.3,133.7,44t
1186.0,2024-01-19 10:00:00,21.7,0,27.0,70.3,133.7,44t
1187.0,2024-01-19 11:00:00,17.6,0,27.0,70.3,133.7,44t
1188.0,2024-01-19 12:00:00,14.3,1,31.0,56.0,182.0,44t
1189.0,2024-01-19 13:00:00,13.6,1,32.0,55.0,176.0,44t
1190.0,2024-01-19 14:00:00,10.2,1,32.0,52.0,161.0,44t
1191.0,2024-01-19 15:00:00,17.7,1,32.0,54.0,172.0,44t
1192.0,2024-01-19 16:00:00,16.5,1,30.0,60.0,209.0,44t
1193.0,2024-01-19 17:00:00,15.7,0,27.0,70.3,133.7,44t
1194.0,2024-01-19 18:00:00,20.5,0,27.0,70.3,133.7,44t
1195.0,2024-01-19 19:00:00,18.7,0,27.0,70.3,133.7,44t
1196.0,2024-01-19 20:00:00,19.2,0,27.0,70.3,133.7,44t
1197.0,2024-01-19 21:00:00,20.1,0,27.0,70.3,133.7,44t
1198.0,2024-01-19 22:00:00,20.9,0,27.0,70.3,133.7,44t
1199.0,2024-01-19 23:00:00,17.3,0,27.0,70.3,133.7,44t
1200.0,2024-01-20 00:00:00,18.9,0,27.0,70.3,133.7,44t
1201.0,2024-01-20 01:00:00,11.8,0,27.0,70.3,133.7,44t
1202.0,2024-01-20 02:00:00,11.6,0,27.0,70.3,133.7,44t
1203.0,2024-01-20 03:00:00,12.9,0,27.0,70.3,133.7,44t
1204.0,2024-01-20 04:00:00,26.9,0,27.0,70.3,133.7,44t
1205.0,2024-01-20 05:00:00,29.1,0,27.0,70.3,133.7,44t
1206.0,2024-01-20 06:00:00,28.0,0,27.0,70.3,133.7,44t
1207.0,2024-01-20 07:00:00,31.5,0,27.0,70.3,133.7,44t
1208.0,2024-01-20 08:00:00,34.4,0,27.0,70.3,133.7,44t
1209.0,2024-01-20 09:00:00,22.9,0,27.0,70.3,133.7,44t
1210.0,2024-01-20 10:00:00,21.7,0,27.0,70.3,133.7,44t
1211.0,2024-01-20 11:00:00,17.1,0,27.0,70.3,133.7,44t
1212.0,2024-01-20 12:00:00,16.3,0,27.0,70.3,133.7,44t
1213.0,2024-01-20 13:00:00,13.6,0,27.0,70.3,133.7,44t
1214.0,2024-01-20 14:00:00,15.7,0,27.0,70.3,133.7,44t
1215.0,2024-01-20 15:00:00,22.4,0,27.0,70.3,133.7,44t
1216.0,2024-01-20 16:00:00,20.0,0,27.0,70.3,133.7,44t
1217.0,2024-01-20 17:00:00,22.7,0,27.0,70.3,133.7,44t
1218.0,2024-01-20 18:00:00,25.4,0,27.0,70.3,133.7,44t
1219.0,2024-01-20 19:00:00,23.8,0,27.0,70.3,133.7,44t
1220.0,2024-01-20 20:00:00,28.3,0,27.0,70.3,133.7,44t
1221.0,2024-01-20 21:00:00,33.9,0,27.0,70.3,133.7,44t
1222.0,2024-01-20 22:00:00,25.8,0,27.0,70.3,133.7,44t
1223.0,2024-01-20 23:00:00,25.7,0,27.0,70.3,133.7,44t
1224.0,2024-01-21 00:00:00,24.1,0,27.0,70.3,133.7,44t
1225.0,2024-01-21 01:00:00,19.8,0,27.0,70.3,133.7,44t
1226.0,2024-01-21 02:00:00,20.2,0,27.0,70.3,133.7,44t
1227.0,2024-01-21 03:00:00,26.8,0,27.0,70.3,133.7,44t
1228.0,2024-01-21 04:00:00,31.7,0,27.0,70.3,133.7,44t
1229.0,2024-01-21 05:00:00,36.8,0,27.0,70.3,133.7,44t
1230.0,2024-01-21 06:00:00,35.1,0,27.0,70.3,133.7,44t
1231.0,2024-01-21 07:00:00,34.3,0,27.0,70.3,133.7,44t
1232.0,2024-01-21 08:00:00,38.4,0,27.0,70.3,133.7,44t
1233.0,2024-01-21 09:00:00,33.2,0,27.0,70.3,133.7,44t
1234.0,2024-01-21 10:00:00,16.4,0,27.0,70.3,133.7,44t
1235.0,2024-01-21 11:00:00,25.6,0,27.0,70.3,133.7,44t
1236.0,2024-01-21 12:00:00,23.6,0,27.0,70.3,133.7,44t
1237.0,2024-01-21 13:00:00,14.1,0,27.0,70.3,133.7,44t
1238.0,2024-01-21 14:00:00,24.3,0,27.0,70.3,133.7,44t
1239.0,2024-01-21 15:00:00,23.1,0,27.0,70.3,133.7,44t
1240.0,2024-01-21 16:00:00,27.8,0,27.0,70.3,133.7,44t
1241.0,2024-01-21 17:00:00,22.9,0,27.0,70.3,133.7,44t
1242.0,2024-01-21 18:00:00,26.3,0,27.0,70.3,133.7,44t
1243.0,2024-01-21 19:00:00,21.5,0,27.0,70.3,133.7,44t
1244.0,2024-01-21 20:00:00,20.4,0,27.0,70.3,133.7,44t
1245.0,2024-01-21 21:00:00,25.1,0,27.0,70.3,133.7,44t
1246.0,2024-01-21 22:00:00,26.4,0,27.0,70.3,133.7,44t
1247.0,2024-01-21 23:00:00,25.1,0,27.0,70.3,133.7,44t
1248.0,2024-01-22 00:00:00,21.3,0,27.0,70.3,133.7,44t
1249.0,2024-01-22 01:00:00,20.4,0,27.0,70.3,133.7,44t
1250.0,2024-01-22 02:00:00,23.0,0,27.0,70.3,133.7,44t
1251.0,2024-01-22 03:00:00,28.7,0,27.0,70.3,133.7,44t
1252.0,2024-01-22 04:00:00,28.9,0,27.0,70.3,133.7,44t
1253.0,2024-01-22 05:00:00,23.0,0,27.0,70.3,133.7,44t
1254.0,2024-01-22 06:00:00,21.2,0,27.0,70.3,133.7,44t
1255.0,2024-01-22 07:00:00,22.8,1,26.0,85.0,104.0,44t
1256.0,2024-01-22 08:00:00,22.0,1,28.0,77.0,98.0,44t
1257.0,2024-01-22 09:00:00,28.1,1,28.0,75.0,93.0,44t
1258.0,2024-01-22 10:00:00,22.5,1,29.0,73.0,115.0,44t
1259.0,2024-01-22 11:00:00,21.9,1,26.0,84.0,92.0,44t
1260.0,2024-01-22 12:00:00,13.5,1,28.0,75.0,92.0,44t
1261.0,2024-01-22 13:00:00,12.3,1,29.0,69.0,107.0,44t
1262.0,2024-01-22 14:00:00,10.8,1,30.0,65.0,128.0,44t
1263.0,2024-01-22 15:00:00,7.9,1,30.0,64.0,140.0,44t
1264.0,2024-01-22 16:00:00,8.1,1,29.0,67.0,132.0,44t
1265.0,2024-01-22 17:00:00,9.5,1,29.0,70.0,124.0,44t
1266.0,2024-01-22 18:00:00,11.3,1,28.0,71.0,119.0,44t
1267.0,2024-01-22 19:00:00,9.3,1,27.0,78.0,110.0,44t
1268.0,2024-01-22 20:00:00,8.1,1,27.0,81.0,110.0,44t
1269.0,2024-01-22 21:00:00,9.9,1,26.0,84.0,109.0,44t
1270.0,2024-01-22 22:00:00,12.3,2,26.0,86.0,115.0,44t
1271.0,2024-01-22 23:00:00,16.4,1,25.0,87.0,111.0,44t
1272.0,2024-01-23 00:00:00,9.8,1,25.0,92.0,109.0,44t
1273.0,2024-01-23 01:00:00,12.2,1,25.0,93.0,109.0,44t
1274.0,2024-01-23 02:00:00,13.2,1,25.0,93.0,105.0,44t
1275.0,2024-01-23 03:00:00,9.7,1,25.0,93.0,126.0,44t
1276.0,2024-01-23 04:00:00,12.0,1,24.0,90.0,120.0,44t
1277.0,2024-01-23 05:00:00,10.9,1,23.0,80.0,119.0,44t
1278.0,2024-01-23 06:00:00,11.4,0,23.0,84.0,106.0,44t
1279.0,2024-01-23 07:00:00,10.2,1,25.0,81.0,95.0,44t
1280.0,2024-01-23 08:00:00,7.3,1,28.0,65.0,93.0,44t
1281.0,2024-01-23 09:00:00,7.2,1,29.0,61.0,125.0,44t
1282.0,2024-01-23 10:00:00,6.9,1,30.0,61.0,99.0,44t
1283.0,2024-01-23 11:00:00,9.5,1,30.0,59.0,126.0,44t
1284.0,2024-01-23 12:00:00,12.4,1,30.0,62.0,113.0,44t
1285.0,2024-01-23 13:00:00,14.4,1,30.0,63.0,111.0,44t
1286.0,2024-01-23 14:00:00,13.0,1,30.0,64.0,150.0,44t
1287.0,2024-01-23 15:00:00,16.4,1,30.0,61.0,133.0,44t
1288.0,2024-01-23 16:00:00,7.6,1,29.0,63.0,147.0,44t
1289.0,2024-01-23 17:00:00,14.8,1,29.0,69.0,123.0,44t
1290.0,2024-01-23 18:00:00,12.3,1,28.0,74.0,123.0,44t
1291.0,2024-01-23 19:00:00,14.2,1,28.0,77.0,108.0,44t
1292.0,2024-01-23 20:00:00,13.5,1,28.0,73.0,135.0,44t
1293.0,2024-01-23 21:00:00,17.6,0,27.0,70.3,133.7,44t
1294.0,2024-01-23 22:00:00,16.1,1,27.0,77.0,119.0,44t
1295.0,2024-01-23 23:00:00,11.3,1,27.0,78.0,117.0,44t
1296.0,2024-01-24 00:00:00,12.7,1,27.0,79.0,95.0,44t
1297.0,2024-01-24 01:00:00,10.2,1,27.0,79.0,102.0,44t
1298.0,2024-01-24 02:00:00,13.9,1,27.0,80.0,101.0,44t
1299.0,2024-01-24 03:00:00,15.9,1,27.0,81.0,95.0,44t
1300.0,2024-01-24 04:00:00,13.6,1,27.0,81.0,106.0,44t
1301.0,2024-01-24 05:00:00,13.7,1,27.0,82.0,111.0,44t
1302.0,2024-01-24 06:00:00,14.4,1,27.0,82.0,115.0,44t
1303.0,2024-01-24 07:00:00,13.5,1,27.0,82.0,114.0,44t
1304.0,2024-01-24 08:00:00,15.4,1,27.0,79.0,111.0,44t
1305.0,2024-01-24 09:00:00,14.3,1,28.0,76.0,109.0,44t
1306.0,2024-01-24 10:00:00,14.2,1,30.0,68.0,111.0,44t
1307.0,2024-01-24 11:00:00,13.6,1,30.0,64.0,150.0,44t
1308.0,2024-01-24 12:00:00,12.8,1,30.0,60.0,134.0,44t
1309.0,2024-01-24 13:00:00,18.3,1,30.0,63.0,151.0,44t
1310.0,2024-01-24 14:00:00,15.8,1,28.0,80.0,123.0,44t
1311.0,2024-01-24 15:00:00,15.5,1,29.0,73.0,128.0,44t
1312.0,2024-01-24 16:00:00,16.7,1,28.0,74.0,154.0,44t
1313.0,2024-01-24 17:00:00,15.5,1,27.0,79.0,119.0,44t
1314.0,2024-01-24 18:00:00,14.3,1,27.0,79.0,126.0,44t
1315.0,2024-01-24 19:00:00,14.7,1,27.0,80.0,126.0,44t
1316.0,2024-01-24 20:00:00,15.0,1,27.0,81.0,136.0,44t
1317.0,2024-01-24 21:00:00,15.7,1,27.0,83.0,127.0,44t
1318.0,2024-01-24 22:00:00,10.9,1,26.0,85.0,128.0,44t
1319.0,2024-01-24 23:00:00,8.4,1,26.0,87.0,130.0,44t
1320.0,2024-01-25 00:00:00,9.3,1,26.0,86.0,114.0,44t
1321.0,2024-01-25 01:00:00,11.2,1,26.0,84.0,120.0,44t
1322.0,2024-01-25 02:00:00,19.2,1,26.0,84.0,132.0,44t
1323.0,2024-01-25 03:00:00,13.0,1,26.0,85.0,115.0,44t
1324.0,2024-01-25 04:00:00,12.3,1,26.0,85.0,165.0,44t
1325.0,2024-01-25 05:00:00,12.3,1,26.0,85.0,129.0,44t
1326.0,2024-01-25 06:00:00,13.5,1,26.0,86.0,163.0,44t
1327.0,2024-01-25 07:00:00,11.8,1,26.0,87.0,191.0,44t
1328.0,2024-01-25 08:00:00,7.5,1,25.0,89.0,173.0,44t
1329.0,2024-01-25 09:00:00,10.0,1,26.0,90.0,189.0,44t
1330.0,2024-01-25 10:00:00,10.1,1,27.0,87.0,214.0,44t
1331.0,2024-01-25 11:00:00,9.4,1,28.0,80.0,171.0,44t
1332.0,2024-01-25 12:00:00,8.4,1,28.0,79.0,192.0,44t
1333.0,2024-01-25 13:00:00,16.2,1,28.0,80.0,155.0,44t
1334.0,2024-01-25 14:00:00,17.7,1,27.0,81.0,234.0,44t
1335.0,2024-01-25 15:00:00,20.6,1,28.0,75.0,220.0,44t
1336.0,2024-01-25 16:00:00,14.9,1,27.0,79.0,172.0,44t
1337.0,2024-01-25 17:00:00,12.4,1,27.0,78.0,169.0,44t
1338.0,2024-01-25 18:00:00,9.6,1,27.0,82.0,195.0,44t
1339.0,2024-01-25 19:00:00,8.9,0,27.0,79.0,168.0,44t
1340.0,2024-01-25 20:00:00,18.2,1,26.0,83.0,171.0,44t
1341.0,2024-01-25 21:00:00,17.2,1,26.0,82.0,183.0,44t
1342.0,2024-01-25 22:00:00,15.8,1,27.0,80.0,136.0,44t
1343.0,2024-01-25 23:00:00,14.0,1,27.0,76.0,197.0,44t
1344.0,2024-01-26 00:00:00,16.2,1,27.0,75.0,137.0,44t
1345.0,2024-01-26 01:00:00,14.0,1,27.0,75.0,156.0,44t
1346.0,2024-01-26 02:00:00,10.2,1,27.0,78.0,152.0,44t
1347.0,2024-01-26 03:00:00,12.5,1,26.0,86.0,136.0,44t
1348.0,2024-01-26 04:00:00,9.9,1,26.0,83.0,169.0,44t
1349.0,2024-01-26 05:00:00,7.7,0,26.0,80.0,150.0,44t
1350.0,2024-01-26 06:00:00,12.6,1,27.0,79.0,108.0,44t
1351.0,2024-01-26 07:00:00,13.5,1,27.0,78.0,101.0,44t
1352.0,2024-01-26 08:00:00,9.0,1,28.0,73.0,91.0,44t
1353.0,2024-01-26 09:00:00,15.8,0,29.0,70.0,188.0,44t
1354.0,2024-01-26 10:00:00,20.3,1,30.0,67.0,225.0,44t
1355.0,2024-01-26 11:00:00,14.9,1,31.0,62.0,216.0,44t
1356.0,2024-01-26 12:00:00,15.5,1,31.0,61.0,232.0,44t
1357.0,2024-01-26 13:00:00,17.4,1,30.0,65.0,223.0,44t
1358.0,2024-01-26 14:00:00,17.7,1,30.0,66.0,206.0,44t
1359.0,2024-01-26 15:00:00,17.9,1,29.0,69.0,222.0,44t
1360.0,2024-01-26 16:00:00,20.1,2,28.0,77.0,234.0,44t
1361.0,2024-01-26 17:00:00,16.1,1,27.0,80.0,208.0,44t
1362.0,2024-01-26 18:00:00,15.7,1,27.0,79.0,180.0,44t
1363.0,2024-01-26 19:00:00,17.0,1,27.0,78.0,193.0,44t
1364.0,2024-01-26 20:00:00,22.6,1,27.0,77.0,191.0,44t
1365.0,2024-01-26 21:00:00,24.2,1,27.0,76.0,179.0,44t
1366.0,2024-01-26 22:00:00,23.3,1,27.0,77.0,172.0,44t
1367.0,2024-01-26 23:00:00,16.9,1,27.0,77.0,184.0,44t
1368.0,2024-01-27 00:00:00,22.9,1,27.0,77.0,157.0,44t
1369.0,2024-01-27 01:00:00,19.5,1,27.0,78.0,156.0,44t
1370.0,2024-01-27 02:00:00,14.9,1,27.0,77.0,127.0,44t
1371.0,2024-01-27 03:00:00,17.8,1,26.0,78.0,124.0,44t
1372.0,2024-01-27 04:00:00,15.1,1,26.0,79.0,111.0,44t
1373.0,2024-01-27 05:00:00,19.1,1,26.0,80.0,107.0,44t
1374.0,2024-01-27 06:00:00,20.3,1,26.0,80.0,113.0,44t
1375.0,2024-01-27 07:00:00,18.5,0,27.0,77.0,123.0,44t
1376.0,2024-01-27 08:00:00,14.4,1,28.0,68.0,150.0,44t
1377.0,2024-01-27 09:00:00,14.5,1,29.0,63.0,201.0,44t
1378.0,2024-01-27 10:00:00,18.8,0,29.0,65.0,190.0,44t
1379.0,2024-01-27 11:00:00,13.8,1,31.0,56.0,233.0,44t
1380.0,2024-01-27 12:00:00,14.0,1,31.0,59.0,191.0,44t
1381.0,2024-01-27 13:00:00,18.4,0,31.0,58.0,159.0,44t
1382.0,2024-01-27 14:00:00,21.1,0,30.0,63.0,173.0,44t
1383.0,2024-01-27 15:00:00,20.2,1,30.0,65.0,176.0,44t
1384.0,2024-01-27 16:00:00,16.1,1,29.0,65.0,192.0,44t
1385.0,2024-01-27 17:00:00,14.3,1,28.0,72.0,207.0,44t
1386.0,2024-01-27 18:00:00,15.5,1,27.0,74.0,227.0,44t
1387.0,2024-01-27 19:00:00,12.1,1,27.0,75.0,201.0,44t
1388.0,2024-01-27 20:00:00,13.3,1,27.0,77.0,182.0,44t
1389.0,2024-01-27 21:00:00,16.7,1,27.0,76.0,173.0,44t
1390.0,2024-01-27 22:00:00,17.0,1,27.0,75.0,172.0,44t
1391.0,2024-01-27 23:00:00,13.1,1,27.0,76.0,122.0,44t
1392.0,2024-01-28 00:00:00,11.8,1,26.0,78.0,108.0,44t
1393.0,2024-01-28 01:00:00,14.4,1,26.0,78.0,110.0,44t
1394.0,2024-01-28 02:00:00,24.2,1,26.0,78.0,102.0,44t
1395.0,2024-01-28 03:00:00,21.0,1,26.0,78.0,111.0,44t
1396.0,2024-01-28 04:00:00,18.0,0,26.0,78.0,141.0,44t
1397.0,2024-01-28 05:00:00,13.6,1,26.0,78.0,134.0,44t
1398.0,2024-01-28 06:00:00,17.6,1,26.0,76.0,119.0,44t
1399.0,2024-01-28 07:00:00,12.2,1,26.0,74.0,104.0,44t
1400.0,2024-01-28 08:00:00,13.9,1,28.0,70.0,106.0,44t
1401.0,2024-01-28 09:00:00,22.1,0,29.0,66.0,192.0,44t
1402.0,2024-01-28 10:00:00,17.3,1,29.0,64.0,191.0,44t
1403.0,2024-01-28 11:00:00,13.8,0,30.0,60.0,232.0,44t
1404.0,2024-01-28 12:00:00,12.4,1,31.0,57.0,199.0,44t
1405.0,2024-01-28 13:00:00,18.5,1,31.0,57.0,210.0,44t
1406.0,2024-01-28 14:00:00,14.6,1,31.0,58.0,210.0,44t
1407.0,2024-01-28 15:00:00,13.1,1,31.0,57.0,165.0,44t
1408.0,2024-01-28 16:00:00,18.8,1,30.0,60.0,198.0,44t
1409.0,2024-01-28 17:00:00,18.9,0,29.0,66.0,205.0,44t
1410.0,2024-01-28 18:00:00,20.8,1,28.0,70.0,219.0,44t
1411.0,2024-01-28 19:00:00,20.9,1,27.0,73.0,188.0,44t
1412.0,2024-01-28 20:00:00,21.6,1,27.0,74.0,155.0,44t
1413.0,2024-01-28 21:00:00,18.3,1,27.0,75.0,170.0,44t
1414.0,2024-01-28 22:00:00,21.6,1,27.0,74.0,145.0,44t
1415.0,2024-01-28 23:00:00,14.2,1,27.0,74.0,120.0,44t
1416.0,2024-01-29 00:00:00,10.8,1,27.0,75.0,114.0,44t
1417.0,2024-01-29 01:00:00,12.1,1,26.0,77.0,109.0,44t
1418.0,2024-01-29 02:00:00,21.6,1,26.0,77.0,106.0,44t
1419.0,2024-01-29 03:00:00,20.0,1,26.0,77.0,107.0,44t
1420.0,2024-01-29 04:00:00,19.7,1,26.0,77.0,119.0,44t
1421.0,2024-01-29 05:00:00,15.6,1,25.0,83.0,131.0,44t
1422.0,2024-01-29 06:00:00,16.2,1,25.0,87.0,113.0,44t
1423.0,2024-01-29 07:00:00,10.5,1,26.0,82.0,128.0,44t
1424.0,2024-01-29 08:00:00,15.8,1,27.0,77.0,116.0,44t
1425.0,2024-01-29 09:00:00,12.1,1,28.0,72.0,193.0,44t
1426.0,2024-01-29 10:00:00,14.7,1,30.0,65.0,218.0,44t
1427.0,2024-01-29 11:00:00,16.2,0,30.0,61.0,227.0,44t
1428.0,2024-01-29 12:00:00,16.9,1,31.0,59.0,202.0,44t
1429.0,2024-01-29 13:00:00,15.6,0,31.0,56.0,205.0,44t
1430.0,2024-01-29 14:00:00,19.6,1,31.0,55.0,202.0,44t
1431.0,2024-01-29 15:00:00,21.4,1,31.0,57.0,194.0,44t
1432.0,2024-01-29 16:00:00,16.1,1,30.0,58.0,188.0,44t
1433.0,2024-01-29 17:00:00,25.1,1,29.0,61.0,142.0,44t
1434.0,2024-01-29 18:00:00,20.1,1,28.0,70.0,152.0,44t
1435.0,2024-01-29 19:00:00,18.0,1,27.0,73.0,202.0,44t
1436.0,2024-01-29 20:00:00,20.3,1,27.0,73.0,149.0,44t
1437.0,2024-01-29 21:00:00,23.5,1,27.0,73.0,134.0,44t
1438.0,2024-01-29 22:00:00,17.9,1,27.0,74.0,123.0,44t
1439.0,2024-01-29 23:00:00,10.5,1,27.0,79.0,127.0,44t
1440.0,2024-01-30 00:00:00,12.2,1,26.0,82.0,172.0,44t
1441.0,2024-01-30 01:00:00,11.8,1,26.0,80.0,175.0,44t
1442.0,2024-01-30 02:00:00,18.0,1,25.0,85.0,134.0,44t
1443.0,2024-01-30 03:00:00,9.6,1,25.0,82.0,167.0,44t
1444.0,2024-01-30 04:00:00,12.5,1,26.0,81.0,103.0,44t
1445.0,2024-01-30 05:00:00,12.5,1,26.0,82.0,108.0,44t
1446.0,2024-01-30 06:00:00,10.4,1,26.0,83.0,121.0,44t
1447.0,2024-01-30 07:00:00,18.7,1,26.0,81.0,125.0,44t
1448.0,2024-01-30 08:00:00,17.5,1,28.0,74.0,120.0,44t
